Net_Rtn
-0.0006000000000000001
-0.005835
-0.0013411764705882354
-0.016370588235294116
-0.010033333333333333
0.0019944444444444445
-0.00629
0.00141
0.000455
0.00585
-0.010050000000000002
-0.002105
0.014295
0.007925
-0.007634999999999999
-0.007305
-0.006135
-0.00379
0.001625
0.02291
0.00378
-0.000575
-0.000375
-0.006005
0.021965000000000002
0.01358
0.034910000000000004
0.012695000000000001
-0.043465
0.004395
-0.014835
0.002895
0.019935
0.00924
0.004225
0.00971
0.04971
-0.003305
0.0058200000000000005
-0.000505
-0.009175
-0.036574999999999996
0.001525
0.02861
-0.037977777777777784
-0.0023055555555555555
0.03621
0.01931
0.00365
0.00218
-0.02956
-0.007904999999999999
-0.005405
-0.009434999999999999
0.001765
0.0038050000000000002
0.005965000000000001
0.005995
0.01391
0.00181
0.013040000000000001
-0.006145
0.003955
0.038125
0.000995
0.00302
0.0029649999999999998
0.01008
-0.04483783783783783
-0.0038837837837837836
-0.00642
0.007795000000000001
-0.02389
0.00224
0.002095
0.02301
0.00681
-0.011904999999999999
0.003025
-0.01786
-0.006805
-0.015819999999999997
0.009604999999999999
0.0034649999999999998
-0.00896
-0.0034449999999999997
-0.013575
-0.000735
-0.00395
0.0057799999999999995
-0.00062
0.0019649999999999997
0.01251
0.031595
0.00518
0.0027649999999999997
-0.00309
-0.005775000000000001
0.0037949999999999998
0.016794999999999997
-0.00069
0.00725
0.007010000000000001
-0.005805
0.00441
-0.01796
0.011040000000000001
0.00155
-0.025205
-0.01102
-0.009250000000000001
0.00868
-0.018107339449541283
0.003020183486238532
3.500000000000001e-05
-0.006905
0.00878
0.00495
0.002495
0.001695
-0.01286
0.0054399999999999995
0.004824999999999999
0.00035
-0.01845
-0.00772
0.001565
-0.011035
-0.00262
0.00588
0.006595
-0.011859999999999999
0.0032949999999999998
0.00368
-0.0061600000000000005
0.00351
-0.0005666666666666667
0.001787878787878788
0.00271
0.00754
-0.00189
0.01651
0.00484
0.001725
-0.003005
-0.00076
-0.00016
0.003695
-0.00309
-0.004605
0.0015199999999999999
0.002925
0.005424999999999999
-0.01052
0.004195
-0.009475
0.006625
-0.000275
-0.004405
0.00648
0.00038
0.015295000000000001
0.000625
-0.0031899999999999997
0.001825
0.002095
-5.000000000000013e-06
-0.0072050000000000005
-0.00166
-7.777777777777796e-05
-0.006077777777777777
-0.001575
0.0014550000000000001
-0.002505
-0.00329
0.000995
-0.0009050000000000001
-0.001175
0.001625
-0.0042899999999999995
0.0054399999999999995
-0.006245
0.001025
-0.005975
-0.002235
-0.00109
0.003063636363636364
3.333333333333335e-05
-0.0012200000000000002
0.005769811320754718
-0.002030188679245283
0.0014550000000000001
-0.00044500000000000003
-0.003245
0.002695
0.000895
-0.006735
-0.00592
-0.00030500000000000004
0.003495
0.0005949999999999999
0.000525
0.0034100000000000003
0.0075297029702970295
0.0006297029702970296
0.040542857142857144
0.006945631067961165
0.004009090909090909
-0.00165
0.0068249999999999995
-0.006675
0.00584
0.003555
0.002205
-0.00435
-0.0048449999999999995
-0.002405
-0.000805
0.001225
0.004765
0.00461
0.005595
0.007717085427135678
0.0024020100502512563
-0.000976530612244898
0.0012052631578947368
0.000590625
0.007314507772020726
0.02033125
0.017629702970297027
0.011896261682242991
-0.0030037383177570092
-0.00982
0.005818181818181819
0.008209090909090909
-0.00346
-0.00019
-0.00596060606060606
0.0031090909090909094
0.005393939393939394
0.0002787878787878788
0.0045249999999999995
-0.0024149999999999996
-0.006605
-0.0038350000000000003
0.0016799999999999999
-0.00169
0.00315
-0.006475000000000001
-0.00566
-0.0060349999999999996
0.005395
0.00808
0.00191
-0.00119
0.003725
0.002195
0.0035800000000000003
0.00288
0.00335
0.002365
0.002995
-0.008305
0.004724999999999999
0.006295
0.00381
-0.004405
-0.002405
0.008695000000000001
0.0032949999999999998
-0.0035199999999999997
-0.00462
-0.0014411764705882354
-0.0040705882352941175
