Net_Rtn
-0.0046
-0.011335
-0.0013411764705882354
-0.02647058823529412
-0.010033333333333333
0.0028944444444444443
-0.004889999999999999
-0.00889
-0.007845
0.00375
-0.02255
0.002395
0.017795
0.0065249999999999996
-0.007135
0.0022949999999999997
-0.009134999999999999
-0.01729
-0.006975
0.03541
-0.00062
-0.030875
0.018325
-0.020605000000000002
0.022765
0.008579999999999999
0.04271
0.010795
-0.037165
-0.010005
-0.013635
0.008695000000000001
0.013635
0.00604
0.019025
0.01901
0.05581
-0.013205
0.01182
0.006995
-0.010775
-0.040375
0.008825
0.04171
-0.037977777777777784
-0.008605555555555556
0.05611
0.03341
0.00385
-0.00702
-0.04036
-0.0072050000000000005
-0.003905
-0.023135
0.0042650000000000006
0.004705
0.003665
0.018394999999999998
0.02061
0.0011099999999999999
0.00594
-0.007045
0.0060550000000000005
0.045725
0.016094999999999998
0.01162
0.019665000000000002
0.023880000000000002
-0.04483783783783783
-0.014683783783783785
-0.02742
0.014895
-0.03629
0.00244
0.008695000000000001
0.03951
-0.00019
-0.016405
0.014125
-0.019860000000000003
-0.008305
-0.01732
0.011404999999999998
0.023765
0.00244
-0.001945
-0.020775
0.000365
0.0014500000000000001
-0.00602
0.00178
-0.009035
0.02151
0.038695
0.006679999999999999
0.000865
-0.0052899999999999996
-0.011175000000000001
-0.005005
0.032295
0.0073100000000000005
0.02175
0.01681
-0.021605
0.01321
-0.02416
0.02554
0.00075
-0.044405
-0.01732
-0.02265
0.02058
-0.018107339449541283
-0.0024798165137614675
0.001135
-0.024805
-0.00092
-0.00365
0.004495
-0.003305
-0.01556
-0.0027600000000000003
0.014825
0.00345
-0.01865
-0.00242
-0.0018349999999999998
-0.002435
-0.00012
-0.00212
0.019395
-0.02826
0.008895
0.0011799999999999998
-0.00676
-0.00209
-0.007066666666666666
-0.011012121212121213
0.009810000000000001
-0.00656
-0.00609
0.01781
0.00704
0.006424999999999999
-0.007305
0.00023999999999999998
0.00044
-5.000000000000013e-06
0.00141
-0.003705
0.01332
-0.002375
-0.003175
-0.01022
0.001495
-0.009475
0.023725000000000003
-0.012875000000000001
0.005895
0.02228
-0.0017200000000000002
0.009995
-0.001175
-0.00769
-0.001175
-0.004305
0.017795
-0.014905
0.00694
-7.777777777777796e-05
0.003022222222222222
-0.009975000000000001
-0.011445
-0.003905
-0.00679
-0.000505
-0.0062050000000000004
-0.004275
-0.012975
0.00121
-0.0012599999999999998
-0.002345
-0.002575
