factor,timeframe,mkt_cap_class,top,side,cumulative_rtn,ann_rtn,ann_volatility,ann_sharpe
BAR,MONTHLY,MID,20,SHORT,-1.753514333619345,-1.043577623883619,0.400783829514357,0.083352131206763
BAR,MONTHLY,MID,20,NEUTRAL,1.098544092315134,1.007163695659527,0.180045139590791,0.452852345001806
BAR,MONTHLY,MID,50,LONG,2.567080093344957,1.074228486185286,0.179297962623617,0.629971271513597
BAR,MONTHLY,MID,50,SHORT,0.815208053203860,0.984602413034406,0.265097993505829,0.336435270233268
BAR,MONTHLY,MID,50,NEUTRAL,2.518156976132167,1.072659750288679,0.095525617974025,1.058045395907281
BAR,MONTHLY,MID,100,LONG,3.139059070409407,1.090766036445109,0.176974701757772,0.700541176645997
BAR,MONTHLY,MID,100,SHORT,0.521864227148087,0.951806514626209,0.201313632035776,0.264773457723076
LOAN_RATE_RANGE,WEEKLY,MID,100,LONG,1.836839365792353,1.047667371948953,0.168129703482287,0.560054095481628
SHORT_RATIO,DAILY,SMALL,50,NEUTRAL,-1.000000000000000,-1.000000000000000,372.958111154022563,-0.696774908071453
SHORT_RATIO,MONTHLY,MID,20,LONG,-0.337497137799375,-0.920331339415477,0.156515867831508,-0.121094512363684
UTILIZATION_PCT_DELTA,DAILY,LARGE,50,LONG,0.110833496910164,0.846778665154100,0.174600712879549,0.133443962099694
UTILIZATION_PCT_DELTA,DAILY,LARGE,50,SHORT,-0.251816475631522,-0.900984734696781,0.176929777968757,-0.036062179760975
UTILIZATION_PCT_DELTA,DAILY,LARGE,50,NEUTRAL,0.113225135213226,0.848104678745795,0.026447242347425,0.319958030858101
UTILIZATION_PCT_DELTA,DAILY,LARGE,100,LONG,0.560093323776030,0.957120421470956,0.180257261670046,0.277331830673647
UTILIZATION_PCT_DELTA,DAILY,LARGE,100,SHORT,-0.347282956360271,-0.923149837430378,0.181756466704092,-0.087126806548323
UTILIZATION_PCT_DELTA,DAILY,LARGE,100,NEUTRAL,0.250200091968315,0.900517857237628,0.019681942610998,0.867939389876803
UTILIZATION_PCT_DELTA,DAILY,MID,20,LONG,0.919340375709940,0.993815191702424,0.183934731996220,0.353397387834292
UTILIZATION_PCT_DELTA,DAILY,MID,20,SHORT,-0.370844391715635,-0.929435081711716,0.189100422833801,-0.086375756666116
UTILIZATION_PCT_DELTA,DAILY,MID,20,NEUTRAL,0.363086049038087,0.927986565607428,0.054476616305653,0.446690387654047
UTILIZATION_PCT_DELTA,DAILY,MID,50,LONG,1.091720604268245,1.006494728472335,0.186389459656001,0.385498143451271
UTILIZATION_PCT_DELTA,WEEKLY,LARGE,50,NEUTRAL,0.122535835832395,0.851281660763661,0.029905501705283,0.311329433824152
UTILIZATION_PCT_DELTA,WEEKLY,LARGE,100,LONG,1.449322201506241,1.028870542717646,0.166373089919753,0.497064675990460
UTILIZATION_PCT_DELTA,WEEKLY,LARGE,100,SHORT,-0.665994747491635,-0.969305970087938,0.168366566014818,-0.415186593459013
UTILIZATION_PCT_DELTA,WEEKLY,LARGE,100,NEUTRAL,0.083832529766320,0.826855982104951,0.021147404253492,0.302511005252443
UTILIZATION_PCT_DELTA,WEEKLY,MID,20,LONG,0.238109563765272,0.895779611729987,0.160553251401800,0.183482577842146
UTILIZATION_PCT_DELTA,WEEKLY,MID,20,SHORT,0.335485967138838,0.919646753982167,0.167619518554664,0.215035975738145
UTILIZATION_PCT_DELTA,WEEKLY,MID,20,NEUTRAL,0.507756595255586,0.949346844543182,0.050023678536990,0.654719455755994
UTILIZATION_PCT_DELTA,WEEKLY,MID,50,LONG,0.432908861142179,0.937805993574005,0.166800661764894,0.249997585595610
UTILIZATION_PCT_DELTA,WEEKLY,MID,50,SHORT,-0.017872186070917,-0.734427162014851,0.172133190492839,0.077007408806320
UTILIZATION_PCT_DELTA,WEEKLY,MID,50,NEUTRAL,0.416240018006328,0.934986050838568,0.039564922262542,0.694495155604295
UTILIZATION_PCT_DELTA,WEEKLY,MID,100,LONG,0.566951543114392,0.957409910766934,0.173323903450125,0.286554656903494
UTILIZATION_PCT_DELTA,WEEKLY,MID,100,SHORT,-0.388488777869906,-0.930051299531825,0.182276131316405,-0.116425398629992
UTILIZATION_PCT_DELTA,WEEKLY,MID,100,NEUTRAL,0.196530601435297,0.882691215663789,0.030379318501977,0.468167191361285
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,20,LONG,3.066572704481662,1.089743881401100,0.418963320702514,0.418980900525617
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,20,SHORT,27.719301571412074,1.290196526504779,69.866283192249305,-0.279121179411173
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,20,NEUTRAL,-67.247155755822216,-1.380942452986002,34.934099532322570,-0.276601114598926
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,50,LONG,2.291080214655425,1.065647842296568,0.602570769567238,0.315404374957021
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,50,SHORT,-11.718311023413210,-1.207752230428155,27.951590944794978,-0.281413691345451
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,50,NEUTRAL,-51.916505218335149,-1.353808854207653,13.979956331206739,-0.274532578927861
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,100,LONG,17.575634549370988,1.245890575848448,0.552877331861096,0.596598153604905
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,100,SHORT,-5.932312284294691,-1.146313259610997,13.974752484191613,-0.286319499008035
UTILIZATION_PCT_DELTA,WEEKLY,SMALL,100,NEUTRAL,-61.922734691955488,-1.372233550424172,6.994659668790344,-0.262442971389889
BAR,MONTHLY,MID,100,NEUTRAL,2.118124283611767,1.058658296912450,0.061124803042576,1.450152502932273
BAR,MONTHLY,SMALL,20,LONG,135024.210895673772664,2.452740021581502,1327.835134974015634,0.276717556103250
BAR,MONTHLY,SMALL,20,SHORT,-5383.041569546559327,-1.920300499826408,43.897417612898653,-0.286241802024557
BAR,MONTHLY,SMALL,20,NEUTRAL,-395817.690557877485720,-2.661498451084418,664.433074586710189,0.267047225002333
BAR,MONTHLY,SMALL,50,LONG,61028.465184637357926,2.309181984449834,531.119494523304787,0.277021770604525
BAR,MONTHLY,SMALL,50,SHORT,25.681655261155481,1.279557997501300,17.644096466762500,-0.339963816220025
BAR,MONTHLY,SMALL,50,NEUTRAL,-1.097081858245181,-1.007061815208566,265.782763348327447,0.265505006097529
BAR,MONTHLY,SMALL,100,LONG,14333.438791760046543,2.068579335949391,265.553900950980806,0.277323661109233
BAR,MONTHLY,SMALL,100,SHORT,-0.999999999999529,-0.999999999999964,12.683882400720386,-0.585965502807838
BAR,MONTHLY,SMALL,100,NEUTRAL,-1.955993070426034,-1.052274782889987,133.020286338772925,0.248879566897202
BAR,WEEKLY,LARGE,20,LONG,1.909329815824260,1.050777501217363,0.170953887007426,0.564965954535619
BAR,WEEKLY,LARGE,20,SHORT,-0.406971448729647,-0.933467395083556,0.201200900479325,-0.097790110170513
BAR,WEEKLY,LARGE,20,NEUTRAL,0.612237023977835,0.963122697979764,0.061021975914463,0.630163695766344
BAR,WEEKLY,LARGE,50,LONG,1.981133354737089,1.053752468919594,0.165184865627185,0.590088744905029
BAR,WEEKLY,LARGE,50,SHORT,-0.516382207689568,-0.950645109412817,0.187672670133407,-0.202552213631691
BAR,WEEKLY,LARGE,50,NEUTRAL,0.456529916981221,0.941718411319904,0.042902038618168,0.692976571472028
BAR,WEEKLY,LARGE,100,LONG,2.408144393682374,1.069622360054322,0.167178743306970,0.646370167033761
BAR,WEEKLY,LARGE,100,SHORT,-0.585223766356489,-0.959800050094122,0.173265496754162,-0.302335664918078
BAR,WEEKLY,LARGE,100,NEUTRAL,0.430808283429191,0.937545379891386,0.028102955114632,0.990554424618198
BAR,WEEKLY,MID,20,LONG,3.671987193870649,1.104744744848865,0.215988621629540,0.656108956206589
BAR,WEEKLY,MID,20,SHORT,0.646766285378771,0.967178037762390,0.207816130644315,0.287359141264804
BAR,WEEKLY,MID,20,NEUTRAL,2.542606068196752,1.074082332763413,0.086660490401114,1.162178594884758
BAR,WEEKLY,MID,50,LONG,2.650961569601204,1.077520630908930,0.209695227632548,0.579135351893851
BAR,WEEKLY,SMALL,100,NEUTRAL,-1.000001537041253,-1.000000117711470,1.428213264056416,-0.743315503100672
BAR_DELTA,DAILY,LARGE,20,LONG,3.857671108905224,1.105895743235927,0.225262073966548,0.630925054577543
BAR_DELTA,DAILY,LARGE,20,SHORT,-0.778151473688656,-0.981472544248182,0.231678858406462,-0.360912142505330
BAR_DELTA,DAILY,LARGE,20,NEUTRAL,0.465217615532967,0.944542929057634,0.039288467456814,0.744592204000319
BAR_DELTA,DAILY,LARGE,50,LONG,3.104734684087168,1.088136762071936,0.224717775129110,0.576063272297398
BAR_DELTA,DAILY,LARGE,50,SHORT,-0.825357327018205,-0.985791669998124,0.230679592174986,-0.440782552652360
BAR_DELTA,DAILY,LARGE,50,NEUTRAL,0.195555156802033,0.885441189581465,0.033744620326369,0.411504369170056
BAR_DELTA,DAILY,LARGE,100,LONG,3.324207094437646,1.093692130002559,0.224388824162783,0.593825372838427
BAR_DELTA,DAILY,LARGE,100,SHORT,-0.857105351399287,-0.988569674944563,0.228566285728883,-0.512352238374644
BAR_DELTA,DAILY,LARGE,100,NEUTRAL,0.111086700172452,0.848883667252049,0.020830599322851,0.387442742498642
BAR_DELTA,DAILY,MID,20,LONG,5.913136755446197,1.140041667768635,0.188550697827438,0.850787263606815
BAR_DELTA,DAILY,MID,20,SHORT,-0.837392081044967,-0.986997578650712,0.190025307032758,-0.609602890080719
BAR_DELTA,DAILY,MID,20,NEUTRAL,0.323837916263031,0.920210543552138,0.056535461837788,0.394235356456606
BAR_DELTA,DAILY,MID,50,LONG,6.186552059296751,1.143848405101401,0.198169787413851,0.833424314305745
BAR_DELTA,DAILY,MID,50,SHORT,-0.863428389026904,-0.989228821941298,0.195988356890586,-0.651038482556464
BAR_DELTA,DAILY,MID,50,NEUTRAL,0.276802260087902,0.909621302416740,0.038989732707448,0.481710877637584
BAR_DELTA,DAILY,MID,100,LONG,7.207599894363067,1.156807566318307,0.206101857035693,0.856811970869251
BAR_DELTA,DAILY,MID,100,SHORT,-0.881077311786576,-0.990706116259880,0.207758230595035,-0.651989866002406
BAR_DELTA,DAILY,MID,100,NEUTRAL,0.312628185336961,0.917822877725184,0.031766989044418,0.647437460038983
BAR_DELTA,DAILY,SMALL,20,LONG,64816684.826011675663553,3.763552475387316,77.913753715271965,0.357357504312805
BAR_DELTA,DAILY,SMALL,20,SHORT,21.767560384069458,1.254802732740497,19.419772639888788,-0.379933549139181
BAR_DELTA,DAILY,SMALL,20,NEUTRAL,91.688552528568178,1.395055996373044,37.731835353598727,0.271187993441079
BAR_DELTA,DAILY,SMALL,50,LONG,110758107.172448898515296,3.915105412572802,35.889170418799033,0.437652837147361
BAR_DELTA,DAILY,SMALL,50,SHORT,-1222.732775128251798,-1.688447604101285,20.834082148337422,-0.452431400943534
BAR_DELTA,DAILY,SMALL,50,NEUTRAL,-1335.123020019880301,-1.699423299722983,15.562079521381876,0.201804786894889
BAR_DELTA,DAILY,SMALL,100,LONG,54305786.813376455019625,3.714805066413850,24.591203610357476,0.470493569671887
BAR_DELTA,DAILY,SMALL,100,SHORT,6.178263213195526,1.143600579628265,19.789889578381344,-0.433915983016007
BAR_DELTA,DAILY,SMALL,100,NEUTRAL,3.164185647568597,1.088582647800344,7.787988823900169,0.191503470692575
BAR_DELTA,MONTHLY,LARGE,20,LONG,1.063699281339575,1.004731109695675,0.160181814390117,0.426799382923425
BAR_DELTA,MONTHLY,LARGE,20,SHORT,-0.526525911662969,-0.952154100242193,0.165564963595053,-0.262706551071356
BAR_DELTA,MONTHLY,LARGE,20,NEUTRAL,0.163310222212450,0.870659124232006,0.041819596347495,0.297354603405141
BAR_DELTA,MONTHLY,LARGE,50,LONG,1.442404784307726,1.028393984738329,0.153624041976347,0.523515881021461
BAR_DELTA,MONTHLY,LARGE,50,SHORT,-0.641451552068788,-0.966631474268697,0.157225539457910,-0.419335350578943
BAR_DELTA,MONTHLY,LARGE,50,NEUTRAL,0.092553439451786,0.833677648006370,0.031065759018636,0.233285769133886
BAR_DELTA,MONTHLY,LARGE,100,LONG,1.577372167231522,1.035449032456213,0.151036087992207,0.556761526476485
BAR_DELTA,MONTHLY,LARGE,100,SHORT,-0.727082202492656,-0.975933882213255,0.153656111938240,-0.566744862966484
BAR_DELTA,MONTHLY,LARGE,100,NEUTRAL,-0.022874633814540,-0.749204396471399,0.023416635532900,-0.063901776081728
BAR_DELTA,MONTHLY,MID,20,LONG,0.031059562138868,0.766926568307006,0.173467089140820,0.101683033004658
BAR_DELTA,MONTHLY,MID,20,SHORT,-0.538613604251048,-0.953807398326966,0.229529945327113,-0.133003766453313
BAR_DELTA,MONTHLY,MID,20,NEUTRAL,-0.123334060650515,-0.852174705638288,0.084069232014899,-0.076661146908764
BAR_DELTA,MONTHLY,MID,50,LONG,0.710089284821210,0.974171422738189,0.170348788557590,0.327544108879503
BAR_DELTA,MONTHLY,MID,50,SHORT,-0.468896490763376,-0.943755264390880,0.206318053572452,-0.130387723581332
BAR_DELTA,MONTHLY,MID,50,NEUTRAL,0.182119195292988,0.877943725663878,0.057496680342872,0.251278861974661
BAR_DELTA,MONTHLY,MID,100,LONG,1.872876883135342,1.049128610928973,0.230964577038012,0.453704239387126
BAR_DELTA,MONTHLY,MID,100,SHORT,-0.536658160930169,-0.953542280225971,0.193770045628590,-0.206730542261445
BAR_DELTA,MONTHLY,MID,100,NEUTRAL,0.459626637621065,0.942316021245636,0.088471331070619,0.365832752600431
BAR_DELTA,MONTHLY,SMALL,20,LONG,61363926.625505196862245,3.937807734492132,1332.045359087406250,0.281753818075248
BAR_DELTA,MONTHLY,SMALL,20,SHORT,-1.748588446683773,-1.043636767704100,0.947961974229747,-0.333274405813991
BAR_DELTA,MONTHLY,SMALL,20,NEUTRAL,-880471.824825875934185,-2.846906188102454,666.031932580730020,0.281512729318832
BAR_DELTA,MONTHLY,SMALL,50,LONG,8442346.256705630964464,3.383850729911115,532.808512214204636,0.282266689300110
BAR_DELTA,MONTHLY,SMALL,50,SHORT,-1.018197891497590,-1.001379367651377,0.933713738664334,-0.593810543932316
BAR_DELTA,MONTHLY,SMALL,50,NEUTRAL,-62.410998414687302,-1.371568212146098,266.411917056192256,0.281217986354159
BAR_DELTA,MONTHLY,SMALL,100,LONG,10321640.028527854116166,3.436233787866268,266.393255972709649,0.284607516455008
BAR_DELTA,MONTHLY,SMALL,100,SHORT,-0.999989953864146,-0.999999232138920,0.482003618264543,-0.625003095456916
BAR_DELTA,MONTHLY,SMALL,100,NEUTRAL,17984.786064255739621,2.114538952881174,133.203511615396595,0.283462006044406
BAR_DELTA,WEEKLY,LARGE,20,LONG,1.355629757299107,1.023610459890942,0.165551509094407,0.480709884285577
BAR_DELTA,WEEKLY,LARGE,20,SHORT,-0.592042190977009,-0.960595000062383,0.172270510139680,-0.313163113762608
BAR_DELTA,WEEKLY,LARGE,20,NEUTRAL,0.166885936367902,0.871691027885221,0.044528255357086,0.287833839544100
BAR_DELTA,WEEKLY,LARGE,50,LONG,1.666874785538319,1.039965919576371,0.166517750547977,0.535805274342554
BAR_DELTA,WEEKLY,LARGE,50,SHORT,-0.608803176923149,-0.962653968416638,0.168526650547516,-0.343095326930587
BAR_DELTA,WEEKLY,LARGE,50,NEUTRAL,0.220460468945503,0.890504226304864,0.029056029360437,0.540341943484919
BAR_DELTA,WEEKLY,LARGE,100,LONG,1.805457516652579,1.046355496336829,0.168532605523474,0.554833441694809
BAR_DELTA,WEEKLY,LARGE,100,SHORT,-0.674222311697078,-0.970219180022705,0.169463670427009,-0.422806603335730
BAR_DELTA,WEEKLY,LARGE,100,NEUTRAL,0.149457499182829,0.864348084744487,0.022196358843642,0.492359283617254
BAR_DELTA,WEEKLY,MID,20,LONG,1.555681282297140,1.034473991153909,0.162354975835442,0.525651994687631
BAR_DELTA,WEEKLY,MID,20,SHORT,-0.645866618845462,-0.967027186560402,0.179249681261199,-0.354406187246329
BAR_DELTA,WEEKLY,MID,20,NEUTRAL,0.129813881413791,0.855057127194248,0.055587815101186,0.196221247001269
BAR_DELTA,WEEKLY,MID,50,LONG,0.940758225192970,0.995327185461862,0.171988425332560,0.382739486478887
BAR_DELTA,WEEKLY,MID,50,SHORT,-0.580182942767266,-0.959105405882667,0.178890141204852,-0.282969626146866
BAR_DELTA,WEEKLY,MID,50,NEUTRAL,0.092931147283769,0.833416181714002,0.039743955019919,0.191303120265443
BAR_DELTA,WEEKLY,MID,100,LONG,1.120093838655672,1.008736241398498,0.179092754542976,0.412709276053222
BAR_DELTA,WEEKLY,MID,100,SHORT,-0.616107357219579,-0.963534905216101,0.181943192044482,-0.312838949464824
BAR_DELTA,WEEKLY,MID,100,NEUTRAL,0.110519546300303,0.844569603122994,0.030301262189924,0.280422708232744
BAR_DELTA,WEEKLY,SMALL,20,LONG,98.737722445028103,1.422227938388642,1.428196907755659,0.462732355592007
BAR_DELTA,WEEKLY,SMALL,20,SHORT,-0.696631319158325,-0.972655242237652,0.273251221553527,-0.164742973651157
BAR_DELTA,WEEKLY,SMALL,20,NEUTRAL,10.763979786479851,1.199909141409280,0.719353556407717,0.428062595295909
BAR_DELTA,WEEKLY,SMALL,50,LONG,105.977670906908184,1.429967529305763,1.251914029402403,0.505352169805119
BAR_DELTA,WEEKLY,SMALL,50,SHORT,-0.558516324344378,-0.956309833166103,0.193448112015521,-0.224356224064320
BAR_DELTA,WEEKLY,SMALL,50,NEUTRAL,11.768175142196593,1.208145620112876,0.628248584084859,0.468967378623021
BAR_DELTA,WEEKLY,SMALL,100,LONG,244.883327062106269,1.524839068795804,0.762939367433995,0.765096470111743
BAR_DELTA,WEEKLY,SMALL,100,SHORT,-1.124108271237463,-1.009013065258091,0.615709529668683,-0.495731672861148
BAR_DELTA,WEEKLY,SMALL,100,NEUTRAL,-1.383817431928513,-1.025227395756511,0.472335029735517,0.294807164683269
LOAN_RATE_AVG,DAILY,LARGE,20,LONG,5.871637375323013,1.140901175216860,0.223476919391004,0.749230268187431
LOAN_RATE_AVG,DAILY,LARGE,20,SHORT,-0.846544460563038,-0.987670806421301,0.268335750455513,-0.379063094652498
LOAN_RATE_AVG,DAILY,LARGE,20,NEUTRAL,0.508037353958253,0.950820664646564,0.067253516014061,0.488595215317199
LOAN_RATE_AVG,DAILY,LARGE,50,LONG,7.363088085958699,1.160294670884797,0.222731014492061,0.816674301920014
LOAN_RATE_AVG,DAILY,LARGE,50,SHORT,-0.822131164716055,-0.985520874185461,0.242433165802972,-0.401722912014952
LOAN_RATE_AVG,DAILY,LARGE,50,NEUTRAL,0.739256485419876,0.977753604277763,0.045482899854642,0.929005612119504
LOAN_RATE_AVG,DAILY,LARGE,100,LONG,5.635245716054469,1.137415238955938,0.223511436583428,0.737471397220968
LOAN_RATE_AVG,DAILY,LARGE,100,SHORT,-0.843274796776618,-0.987386220633678,0.229428390318130,-0.478822948771779
LOAN_RATE_AVG,DAILY,LARGE,100,NEUTRAL,0.437889148092596,0.940357683426685,0.029738895556692,0.924340195202571
LOAN_RATE_AVG,DAILY,MID,20,LONG,6.487893085910825,1.147774893748882,0.181770630643611,0.907586918217929
LOAN_RATE_AVG,DAILY,MID,20,SHORT,9.828403734021378,1.183454907315101,0.240393412417221,0.850356754924164
LOAN_RATE_AVG,DAILY,MID,20,NEUTRAL,10.669035414183875,1.190635282555335,0.084194835536728,2.193678544662521
LOAN_RATE_AVG,DAILY,MID,50,LONG,7.736352658207515,1.162760424910174,0.189000649454208,0.940296814101822
LOAN_RATE_AVG,DAILY,MID,50,SHORT,1.070245567058754,1.005016285552443,0.198406835287513,0.369170210584763
LOAN_RATE_AVG,DAILY,MID,50,NEUTRAL,4.386887865560477,1.115143190011555,0.051651841412294,2.429367422801935
LOAN_RATE_AVG,DAILY,MID,100,LONG,6.697350620017763,1.150466063936045,0.198135504650769,0.858980819160395
LOAN_RATE_AVG,DAILY,MID,100,SHORT,0.245797586462478,0.901741503029717,0.182081523517252,0.179471544644665
LOAN_RATE_AVG,DAILY,MID,100,NEUTRAL,2.913184197678853,1.081998336900983,0.041391566979452,2.450656802474814
LOAN_RATE_AVG,DAILY,SMALL,20,LONG,450602.348680928754764,2.608265676572703,19.417262704140336,0.383478156716434
LOAN_RATE_AVG,DAILY,SMALL,20,SHORT,74.555380097760428,1.373698733058393,19.507308338343969,-0.416015509868996
LOAN_RATE_AVG,DAILY,SMALL,20,NEUTRAL,-1.059359472699130,-1.004255505538558,0.999525223970806,-0.334782303755516
LOAN_RATE_AVG,DAILY,SMALL,50,LONG,8145114.597708444712669,3.227946932992507,19.428024760702398,0.399125650070872
LOAN_RATE_AVG,DAILY,SMALL,50,SHORT,-0.924089685541274,-0.994203181859592,19.479568165423575,-0.410905801717357
LOAN_RATE_AVG,DAILY,SMALL,50,NEUTRAL,-0.887253798766993,-0.991229424315267,0.910255973913467,-0.137348487172194
LOAN_RATE_AVG,DAILY,SMALL,100,LONG,3350005.390381649835351,3.023512898533934,19.416310187348061,0.391008125544740
LOAN_RATE_AVG,DAILY,SMALL,100,SHORT,-0.999999999792446,-0.999999999984715,19.445977329620742,-0.427919251887165
LOAN_RATE_AVG,DAILY,SMALL,100,NEUTRAL,-1.000011280237701,-1.000000830685286,0.624261989552994,-0.584188235037462
LOAN_RATE_AVG,MONTHLY,LARGE,20,LONG,2.943133720687738,1.085440001180663,0.148810876713299,0.777235396422151
LOAN_RATE_AVG,MONTHLY,LARGE,20,SHORT,-0.681303657625247,-0.971275274602107,0.195316637324825,-0.346105330451832
LOAN_RATE_AVG,MONTHLY,LARGE,20,NEUTRAL,0.339889054489040,0.921309088457292,0.059837559493207,0.401595184171877
LOAN_RATE_AVG,MONTHLY,LARGE,50,LONG,3.178494317643929,1.091800780554276,0.146566831626296,0.817636373313303
LOAN_RATE_AVG,MONTHLY,LARGE,50,SHORT,-0.658726382196856,-0.968792490717876,0.176708303837679,-0.372970262016356
LOAN_RATE_AVG,MONTHLY,LARGE,50,NEUTRAL,0.406536655909144,0.933923643795017,0.045279850944721,0.595534538552066
